epoch,train_loss,train_ppl,train_acc,val_loss,val_ppl,val_acc
56,1.9605808509023566,7.103451913533531,0.4674838293901822,1.8235006604875836,6.193501891962588,0.5024832589285714
57,1.9594239662533346,7.095238790793532,0.4673849870318826,1.8232184546334402,6.191754296073522,0.5038504464285715
58,1.957064813930496,7.078519770830808,0.4681006057059717,1.822079576764788,6.184706658098806,0.5038504464285715
59,1.955300372621791,7.066041150276885,0.4685562689777328,1.8211446762084962,6.178927274399117,0.5035993303571429
60,1.955911094360506,7.070357853232011,0.4684594034665992,1.8206011772155761,6.175569946083077,0.5032924107142858
61,1.9541350467967602,7.057811705967015,0.4693074709008097,1.8182466643197195,6.1610465914281365,0.5038225446428571
62,1.9527632693047465,7.048136596291938,0.4689773374240891,1.817908981868199,6.158966465342016,0.5036830357142857
63,1.9522924563180097,7.044819023089666,0.469234327555668,1.8159602301461355,6.146975855991521,0.5044921875
64,1.9521998538662064,7.0441666857801,0.4691829295293522,1.8170990671430316,6.15398024718824,0.5042131696428571
65,1.9504308550946625,7.031716578925006,0.4694073016826923,1.81651577268328,6.150391711292931,0.5037667410714286
66,1.9506447812323628,7.033221007806731,0.46974435412449395,1.8157264709472656,6.145539111772583,0.5037388392857143
67,1.9490626982831762,7.022102666160878,0.4696287085652834,1.813717406136649,6.13320471984606,0.5044084821428572
68,1.9490318081156928,7.021885755583654,0.46993511987601216,1.8146436418805802,6.1388881449718555,0.5046037946428571
69,1.9478132333832714,7.013334274395592,0.4700893139549595,1.8131880487714496,6.129958921924646,0.5049665178571429
70,1.9463453949221716,7.003047384200589,0.4709017981401822,1.8124756268092563,6.125593359807133,0.5047433035714286
71,1.9470407002367953,7.007918333467604,0.4703067671432186,1.8116844722202845,6.120748985087675,0.5053850446428572
72,1.9469094715620343,7.006998753970788,0.4706477732793522,1.8110005651201522,6.116564392498042,0.5045200892857142
73,1.9459254041857081,7.000106786727285,0.4708988328694332,1.8099079677036831,6.109885099598677,0.5056082589285714
74,1.9447457882074208,6.991854217300273,0.4709314508476721,1.809843158721924,6.109489136997811,0.5063058035714286
75,1.9435445900388093,6.983460656993127,0.4715007828314777,1.8089874812534876,6.1042636207967,0.5051060267857143
76,1.9434184241391386,6.982579637974969,0.47147113012398784,1.8091213498796737,6.1050808448806055,0.5055245535714286
77,1.9433057940440621,6.981793233653693,0.4713139707742915,1.808858449118478,6.103476025442695,0.5052176339285714
78,1.9415208192972035,6.969342024896369,0.47159863676619435,1.8088989666530064,6.103723328253315,0.5054966517857142
79,1.9427943350332468,6.9782232456217885,0.4714651995824899,1.807376629965646,6.0944384754304055,0.5059430803571429
80,1.9428611680081016,6.97868963662547,0.4718408005440283,1.807769216809954,6.0968315415116985,0.5061383928571429
81,1.9404391701887493,6.961807717781487,0.4718981291118421,1.8076686586652484,6.096218486267667,0.5061383928571429
82,1.9418566965381143,6.9716832614286774,0.4719534808324899,1.8071393966674805,6.0929928431732465,0.5058872767857143
83,1.9403628723824073,6.961276567387508,0.47227274164979755,1.806724452972412,6.090465118676814,0.5061941964285714
84,1.9403246322624115,6.9610103724259424,0.47242100518724695,1.8064102172851562,6.0885515778516925,0.5064453125
85,1.9403767995988792,6.961373519268316,0.4720977906756073,1.8058784348624093,6.085314653888519,0.5056919642857143
86,1.9395398664088384,6.955549752113722,0.47249316010880565,1.8054232052394321,6.08254506883934,0.5064174107142857
87,1.9407398691061537,6.9639014405997175,0.4719940061993927,1.8053641864231655,6.082186094822704,0.5068917410714285
88,1.9400325405452898,6.958977415872699,0.47203453156629555,1.8055825778416226,6.083514537126192,0.5062779017857143
89,1.9392788101304397,6.953734199172276,0.47232216282894735,1.8054942948477608,6.082977489956067,0.5063895089285714
90,1.940031876448195,6.958972794437548,0.47269677536690285,1.805502223968506,6.083025722810296,0.5064732142857142
91,1.939488790778496,6.9551945020981405,0.4721254665359312,1.805230508531843,6.081373095352155,0.5071707589285714
92,1.9389752009619585,6.951623302174283,0.47261572463309715,1.8053205217633927,6.08192052403427,0.5063337053571428
93,1.93929541641884,6.953849675846664,0.4723903640561741,1.8050320761544363,6.080166473751302,0.5066127232142857
94,1.9384133617887613,6.947718704866384,0.47267404162449395,1.805097702571324,6.0805655063844535,0.5068080357142857
95,1.9391782312740682,6.9530348357101905,0.47212348968876516,1.8049106461661202,6.079428204032384,0.5066127232142857
96,1.938956858658115,6.951495794556863,0.47255246552378544,1.8048904418945313,6.079305374854686,0.5067522321428571
97,1.9384508929271929,6.947979465552171,0.4726345046811741,1.8048748697553363,6.0792107078022655,0.5066964285714286
98,1.9381348637916782,6.945784048534243,0.4726256088689271,1.804889133998326,6.079297423759455,0.5066127232142857
99,1.9386950166601884,6.949675839290198,0.472413097798583,1.8049011639186314,6.079370557662872,0.5065569196428571
100,1.9381470501664197,6.945868692977285,0.47235082711285425,1.8049005099705286,6.07936658207133,0.5065290178571429
