epoch,train_loss,train_ppl,train_acc,val_loss,val_ppl,val_acc
1,2.8049090294702816,16.525572497596755,0.2818470078441296,2.5178349358694896,12.401717063277726,0.32924107142857145
2,2.5075346245939434,12.274631153003268,0.3296234501518219,2.3902485166277203,10.916206464792763,0.35731026785714287
3,2.4130912039444032,11.168431740044582,0.3511295704706478,2.2971658979143417,9.945954622689886,0.3805524553571429
4,2.34055892562094,10.387040523663934,0.3698542668269231,2.2202241488865444,9.209394910161857,0.40284598214285716
5,2.2794670315406584,9.77147113554624,0.3864271650430162,2.1550433703831264,8.628264381985993,0.41796875
6,2.2286396972563587,9.287224046585612,0.3997807676492915,2.098956707545689,8.157654651843252,0.4340122767857143
7,2.184548385712782,8.886634315973742,0.4116675496584008,2.0545513153076174,7.803335849697328,0.4445870535714286
8,2.1459155140618082,8.549865177080349,0.4221398975202429,2.0068055970328196,7.439514542356042,0.4592354910714286
9,2.1105659008026123,8.25291029196267,0.430910179972166,1.9748112542288645,7.205259563196342,0.4664899553571429
10,2.079110588139368,7.997352809748911,0.4392297412702429,1.94379974092756,6.985242720524194,0.47566964285714286
11,2.0505940064727537,7.77251666054246,0.4468702555668016,1.915934944152832,6.793287172969254,0.48035714285714287
12,2.0261216496649057,7.584613454466421,0.45312005788208504,1.89100706917899,6.62603820099644,0.49140625
13,2.0029931990241234,7.4112061476499695,0.4587837250126518,1.8637694767543247,6.447996592555285,0.4966517857142857
14,1.980663008535439,7.247546577815667,0.46385631484058704,1.8437505994524275,6.320198396089879,0.5033761160714286
15,1.9620000413554883,7.113540221595504,0.468750988423583,1.8265419006347656,6.212366489914289,0.5069754464285714
16,1.9443786419354951,6.989287655271213,0.4730209783021255,1.812524277823312,6.125891383385295,0.5090680803571429
17,1.9280539427691625,6.876115897665835,0.4768817608173077,1.8002610751560757,6.051227083259567,0.5147321428571429
18,1.9128354618906491,6.77226409703056,0.4806644578694332,1.7786238261631557,5.921701517899141,0.5171316964285714
19,1.8977428346510359,6.670820291842316,0.4847110640182186,1.77064208984375,5.87462418717501,0.5192243303571429
20,1.8846339817471833,6.583944157200797,0.4876447052125506,1.7553354944501605,5.78538838209579,0.5247209821428571
21,1.8724694551243957,6.50433875586589,0.4902531550480769,1.7427961621965682,5.713296412150317,0.5278738839285714
22,1.8596924224845794,6.421761278257477,0.4939241602353239,1.72929197038923,5.636661571950051,0.5293247767857143
23,1.8480026442029698,6.347129377796313,0.4961263679782389,1.7201300757271902,5.585254923123366,0.5334263392857143
24,1.8393846465508465,6.292664856368691,0.4981467057818826,1.7142997469220842,5.552785795283032,0.5319196428571429
25,1.828683087217663,6.225682576716233,0.500727479757085,1.7054968016488212,5.504119443697874,0.5358816964285714
26,1.8199846855541955,6.171763932015556,0.5028713705086032,1.6946045466831752,5.444492496826456,0.5383928571428571
27,1.8105734301964764,6.113952352119642,0.5053127767586032,1.685199110848563,5.3935247347297866,0.5400669642857143
28,1.8032524358888387,6.0693555872708025,0.5073133460905871,1.6811133520943777,5.371533050779593,0.5426897321428571
29,1.7941998499125122,6.014660165022854,0.5087515024038461,1.671958201272147,5.322580282463161,0.5444475446428572
30,1.7861778909860835,5.966603818948981,0.5109645828061741,1.6660082272120884,5.29100509677034,0.5455636160714286
31,1.7795470166302885,5.927170900542175,0.5123295957742915,1.6631133215767997,5.275710285498515,0.54609375
32,1.7737337809342604,5.8928148158472204,0.5138656060222672,1.6547132083347866,5.231579333661418,0.5479073660714285
33,1.767308030533887,5.855070456473946,0.5153512066675101,1.6503177097865513,5.208634398452144,0.5483537946428572
34,1.7602612214532458,5.813955926073545,0.5171224617282388,1.6431332588195802,5.171347323975766,0.551171875
35,1.7550091231882814,5.783500505680126,0.5181583296432186,1.6426775932312012,5.16899145573948,0.5497488839285715
36,1.7500031153682756,5.754620603740271,0.5196271270875507,1.6341059276035854,5.124873939768341,0.5533203125
37,1.7447147687919708,5.724268502524903,0.5207351499240891,1.6282225336347307,5.0948108106740255,0.5537946428571429
38,1.7395423785877613,5.69473679279921,0.5217996821229757,1.6243627275739396,5.0751837317546675,0.5541015625
39,1.734497123884286,5.66607775208227,0.5230174199772267,1.6201954296657017,5.054077936817198,0.5554408482142857
40,1.729104638582299,5.635605744850806,0.5248637952302632,1.6181810106549943,5.043907153688442,0.5566685267857143
41,1.7253186504850504,5.6143097472143415,0.5249893250253036,1.6126428195408413,5.016050241562087,0.5586774553571429
42,1.721658512165672,5.593798157498272,0.526366199076417,1.6094161987304687,4.9998914326605455,0.5591517857142857
43,1.7168592919222256,5.567016604831763,0.5277134204200404,1.6059298242841449,4.982490290010484,0.5604910714285715
44,1.713167899533322,5.546504444616035,0.5282768218623481,1.6053678376334055,4.979690983640141,0.5598214285714286
45,1.7093390622119673,5.52530838542119,0.5291911136766194,1.5991776875087194,4.948961158118789,0.5607700892857143
46,1.7057723921802845,5.505636535939127,0.5297535266953441,1.5956339972359794,4.931454609815282,0.5630022321428572
47,1.7022868394851685,5.486479755052343,0.5307429387019231,1.5948276247297015,4.927479623277288,0.5628069196428571
48,1.6984318914683725,5.465370374724869,0.5315455386513158,1.590446022578648,4.905936598907647,0.5635602678571429
49,1.6951462102805073,5.4474423790677236,0.5325606496710527,1.5886082104274204,4.896928688971582,0.5639508928571428
50,1.6925636544401346,5.4333922054246475,0.5333780759741903,1.5833185740879603,4.8710941050417915,0.5654854910714285
51,1.6886990437140832,5.41243478185431,0.533942465840081,1.5823059354509625,4.866163943603851,0.566796875
52,1.6871462461919438,5.4040368883378305,0.5339177552505061,1.5845954895019532,4.8773180530694304,0.5650390625
53,1.6836649343552377,5.385256459983724,0.5352748608299596,1.5766526903424944,4.83873193907404,0.5670758928571429
54,1.6804583222277252,5.3680156883161185,0.5356554039094129,1.5737392970493862,4.824655325208499,0.5675223214285714
55,1.6783915565081453,5.356932714409705,0.5361506041244939,1.577019487108503,4.840507095841853,0.5679408482142857
56,1.6753249950254494,5.340530512915552,0.5369037828947368,1.5733940260750907,4.822989799309146,0.5679129464285714
57,1.6734484207292317,5.33051800816965,0.5375126518218624,1.5706975528172085,4.810002254445309,0.5679129464285714
58,1.6713821540477305,5.319515107792154,0.5381600692687247,1.5691735403878349,4.802677334276657,0.5681361607142857
59,1.6684468617806067,5.303923670139166,0.5387847529731782,1.5668912478855679,4.791728718530127,0.569140625
60,1.6672374217616401,5.297512770175901,0.5387343433704453,1.5667377608163016,4.7909933065719565,0.56875
